CustomerID,Surname,NetworkScore,Region,Gender,Age,Tenure,MonthlyCharge,NumOfProducts,HasInternetService,IsActiveMember,EstimatedMonthlyUsage,Exited
381,Walter,70.0,West,Female,63.0,12,66.37,2,0,,719.8,0
3716,Malone,56.0,West,Other,42.0,6,196.54,1,0,0.0,919.12,0
112,Zamora,33.0,South,Female,66.0,11,44.83,4,1,1.0,720.12,0
2078,Stewart,6.0,East,Male,27.0,10,59.01,4,1,1.0,743.79,1
1542,Watson,55.0,East,Other,58.0,2,74.45,1,1,1.0,288.29,0
5036,Kent,70.0,East,Other,29.0,18,47.36,3,1,0.0,503.67,0
257,Romero,85.0,South,Male,69.0,13,126.88,3,0,0.0,669.06,1
4271,Jenkins,99.0,West,Other,48.0,10,185.11,4,1,0.0,510.8,1
2139,Foster,28.0,West,Female,65.0,16,64.35,3,1,0.0,130.49,0
5988,Sanders,88.0,North,Male,70.0,4,80.42,4,1,1.0,552.66,0
1290,Baker,70.0,East,Other,18.0,14,171.35,2,1,0.0,884.06,0
1238,Silva,87.0,East,Male,66.0,1,186.03,4,0,0.0,413.29,1
17,Whitaker,75.0,East,Other,39.0,2,21.53,2,1,1.0,609.36,0
3607,Taylor,64.0,North,Female,53.0,6,47.56,4,0,1.0,541.85,0
5649,Fuller,5.0,West,Female,45.0,9,99.01,4,1,1.0,466.54,1
1680,Jones,11.0,East,Other,36.0,14,47.76,1,1,1.0,319.17,0
5242,Williams,88.0,East,Other,,8,150.63,1,1,1.0,583.75,0
2708,Wright,21.0,North,Male,40.0,16,66.53,2,0,1.0,692.27,0
2760,Allen,59.0,East,Male,63.0,7,123.4,4,0,1.0,825.18,0
5674,Singh,51.0,East,Other,68.0,6,55.0,1,0,1.0,399.05,0
1553,Ayers,82.0,South,Male,40.0,4,34.94,1,1,0.0,806.46,0
5986,Russell,12.0,South,Male,46.0,9,85.84,3,0,0.0,789.72,0
5280,Scott,7.0,East,Male,62.0,12,175.17,1,1,1.0,572.35,1
3420,Mendoza,83.0,North,Male,60.0,16,65.98,4,0,1.0,142.4,0
5547,Golden,21.0,South,Female,61.0,17,127.74,1,0,0.0,161.13,1
2274,Ibarra,87.0,East,Female,24.0,4,153.76,2,0,0.0,382.47,1
2793,Burgess,82.0,North,Female,21.0,15,187.49,1,1,,689.18,1
2204,Howe,35.0,North,Other,37.0,14,103.23,1,0,0.0,759.36,0
4336,Perkins,71.0,South,Male,30.0,9,134.37,2,1,,278.49,1
3365,Allen,49.0,South,Female,66.0,19,167.4,4,0,1.0,355.02,1
5173,Martinez,82.0,West,Other,19.0,11,164.31,2,0,0.0,881.64,1
14,Turner,97.0,East,Female,22.0,10,53.5,2,0,0.0,919.19,1
3418,Chen,21.0,East,Male,62.0,18,39.18,4,1,0.0,602.61,0
4212,Stephens,1.0,East,Male,27.0,4,124.09,4,0,1.0,284.29,1
5984,Holmes,5.0,South,Male,49.0,17,76.64,3,1,1.0,729.77,0
3712,Torres,99.0,East,Other,20.0,10,108.11,4,1,1.0,600.28,1
427,Hays,60.0,West,Female,36.0,12,47.7,3,1,,816.35,1
1348,Barton,57.0,West,Male,26.0,17,54.97,4,0,1.0,587.83,1
276,Thomas,54.0,North,Other,44.0,9,143.12,1,0,0.0,676.44,1
2394,Wagner,12.0,South,Male,19.0,20,179.53,2,0,0.0,921.91,1
1832,Mayer,88.0,East,Female,20.0,8,145.17,4,1,0.0,444.91,1
3401,Cordova,23.0,North,Male,33.0,10,151.58,1,0,0.0,297.87,0
2649,Mendoza,,North,Female,23.0,15,34.75,4,0,1.0,495.54,1
1001,Ramos,73.0,North,Female,33.0,3,110.95,1,0,,212.8,1
5543,Porter,,North,Male,30.0,15,48.05,2,1,0.0,396.81,1
248,Porter,86.0,South,Other,65.0,13,87.98,1,0,0.0,365.21,0
2718,Lee,78.0,West,Female,54.0,14,141.62,1,1,1.0,205.64,1
4433,Salas,,South,Male,52.0,19,95.5,3,0,0.0,644.84,0
99,Curry,85.0,North,Female,68.0,17,146.24,3,1,1.0,817.74,0
5585,Figueroa,52.0,South,Male,39.0,13,114.81,2,0,1.0,437.8,0
562,Hodge,76.0,South,Other,69.0,5,41.82,4,1,0.0,845.82,0
3686,Hernandez,6.0,North,Female,43.0,8,107.82,3,1,1.0,158.33,1
2506,Cooke,5.0,East,Female,54.0,5,28.06,2,1,1.0,522.03,1
1543,Cannon,92.0,North,Other,21.0,17,90.37,4,1,0.0,739.66,1
5595,Obrien,26.0,North,Female,39.0,0,164.46,2,0,,343.1,1
2826,Hensley,86.0,South,Male,68.0,5,104.71,1,1,0.0,637.71,1
4696,Garza,25.0,East,Other,65.0,0,182.97,1,1,0.0,994.69,1
2614,Nguyen,25.0,North,Female,29.0,2,51.48,4,1,,730.58,1
4097,Ryan,98.0,East,Male,60.0,16,48.95,1,0,1.0,119.15,0
1959,Lewis,48.0,North,Female,41.0,17,113.18,2,1,1.0,959.66,0
3236,Parker,31.0,South,Male,28.0,20,185.72,1,0,0.0,240.85,0
964,Contreras,54.0,North,Female,70.0,10,38.69,4,0,0.0,900.99,1
4422,Robertson,92.0,East,Other,53.0,2,116.62,2,1,1.0,832.33,0
4805,Davis,44.0,North,Female,43.0,19,56.11,4,0,1.0,741.38,0
4619,Davidson,,West,Other,54.0,17,91.87,1,1,0.0,323.44,0
3897,Banks,36.0,North,Male,65.0,18,178.79,1,1,1.0,981.07,0
285,Cross,32.0,South,Male,26.0,4,85.6,1,0,1.0,798.85,0
2997,Petersen,80.0,East,Female,46.0,3,179.04,1,1,1.0,815.05,1
138,Johnson,21.0,North,Other,33.0,18,49.47,1,1,,716.28,1
1205,Andrade,41.0,South,Male,55.0,18,100.57,1,1,0.0,249.65,1
3137,Duran,15.0,North,Male,62.0,16,110.97,3,0,0.0,481.82,1
2762,Hunter,45.0,West,Other,61.0,13,197.0,1,0,0.0,210.2,1
5869,Meyer,44.0,East,Female,49.0,3,88.42,3,0,1.0,271.77,1
2267,Stevens,33.0,South,Male,47.0,2,56.43,4,0,0.0,801.96,0
4592,Hahn,93.0,North,Other,61.0,20,48.16,3,1,0.0,398.94,0
2889,West,38.0,North,Other,21.0,5,149.2,1,0,0.0,982.41,1
5710,Meyer,85.0,North,Male,57.0,13,188.32,4,0,1.0,176.38,0
4171,Jones,43.0,East,Other,48.0,16,122.64,2,1,1.0,727.56,1
1695,Hernandez,58.0,South,Other,60.0,1,183.21,2,0,0.0,163.21,1
3855,Donovan,7.0,West,Female,38.0,18,166.34,3,0,1.0,527.77,0
5686,Sims,,East,Other,26.0,19,109.84,3,0,0.0,667.89,0
3217,Gray,54.0,South,Male,68.0,4,132.22,4,0,1.0,886.15,0
2525,Reese,,South,Female,37.0,14,157.76,2,0,1.0,826.62,1
1903,Mullins,60.0,North,Other,30.0,18,133.64,1,0,,120.01,1
1179,Sanchez,6.0,North,Other,41.0,7,190.77,1,0,1.0,508.62,0
4693,Johnson,61.0,West,Male,37.0,2,96.56,3,0,1.0,432.08,0
5376,Rhodes,52.0,South,Other,41.0,8,70.88,2,0,1.0,778.78,0
1818,Reyes,84.0,South,Female,30.0,9,103.69,1,0,1.0,380.31,1
1053,Clark,85.0,East,Other,64.0,13,181.17,1,0,0.0,962.89,1
2627,Smith,17.0,North,Other,69.0,5,124.87,4,0,0.0,593.66,0
1787,Davis,13.0,North,Female,66.0,19,144.84,4,1,0.0,525.91,1
2198,Johnson,67.0,North,Female,64.0,9,61.06,2,1,0.0,383.05,1
141,Peterson,53.0,South,Male,64.0,10,165.22,2,1,0.0,803.57,1
4320,Lewis,1.0,West,Male,58.0,13,133.52,4,1,1.0,776.21,0
4295,Baker,85.0,East,Other,54.0,16,191.04,2,1,1.0,520.92,0
4205,Gonzalez,43.0,South,Other,41.0,0,88.92,3,0,0.0,701.54,0
5572,Adams,36.0,South,Male,19.0,13,132.06,2,1,0.0,478.78,0
4482,Moore,72.0,East,Female,55.0,8,168.3,1,1,0.0,127.05,1
2117,Zamora,71.0,South,Male,,10,152.08,4,0,1.0,808.79,1
3772,Dixon,41.0,South,Male,45.0,6,190.58,4,1,1.0,555.82,0
4613,Lewis,25.0,South,Male,26.0,4,140.89,2,1,0.0,262.21,1
3650,Parker,64.0,East,Female,24.0,5,158.22,4,1,0.0,250.85,1
3590,Johnson,99.0,South,Male,,5,105.2,1,1,0.0,847.15,0
4713,Robinson,42.0,West,Female,32.0,19,52.8,1,0,0.0,493.46,1
3733,Wong,37.0,East,Female,31.0,4,188.95,1,0,1.0,948.79,0
2378,Hayes,47.0,South,Male,50.0,17,141.35,2,0,0.0,694.43,0
4982,Garcia,11.0,East,Female,53.0,14,174.27,2,1,1.0,881.5,1
1849,Brown,2.0,South,Female,67.0,13,34.64,2,1,1.0,150.16,0
3553,Fisher,19.0,North,Other,44.0,8,111.68,1,0,0.0,222.27,1
5306,Ramirez,16.0,South,Male,59.0,14,178.54,4,1,1.0,992.1,0
5606,Calderon,13.0,North,Female,36.0,5,116.72,2,1,0.0,,1
719,Garza,87.0,West,Male,29.0,9,58.92,2,0,0.0,169.25,1
5797,King,7.0,North,Male,,19,107.04,3,0,1.0,399.47,0
5689,Giles,32.0,West,Female,37.0,1,100.13,3,0,1.0,844.86,1
4187,Smith,90.0,North,Other,69.0,2,84.61,1,1,1.0,487.12,0
2594,Robertson,4.0,North,Other,56.0,15,172.4,4,1,1.0,632.98,0
1084,Fritz,81.0,West,Female,25.0,10,164.36,3,1,1.0,,1
4427,Crane,65.0,North,Other,54.0,8,23.58,2,0,0.0,802.85,0
2242,King,38.0,North,Female,66.0,11,78.05,4,0,1.0,407.3,1
3120,Spencer,61.0,South,Female,49.0,15,67.84,2,1,0.0,992.17,0
3672,Day,,North,Female,22.0,5,151.9,2,0,0.0,983.64,1
2455,Wilkerson,90.0,East,Other,42.0,13,114.88,2,0,1.0,980.31,0
5171,Rosales,41.0,North,Other,45.0,18,28.15,1,0,1.0,500.13,0
5067,Peterson,32.0,North,Other,42.0,2,30.16,1,1,0.0,,1
4742,Garcia,21.0,West,Other,34.0,17,73.65,2,1,1.0,510.25,1
3525,Wilson,71.0,North,Other,67.0,16,150.68,1,1,0.0,403.94,1
2992,Jackson,100.0,West,Female,31.0,19,197.29,1,1,0.0,129.81,1
4393,Jenkins,29.0,West,Female,35.0,1,45.94,3,0,1.0,,1
3896,Smith,37.0,West,Other,36.0,12,101.4,2,1,0.0,287.02,1
4412,Young,24.0,North,Male,26.0,0,144.32,3,1,1.0,,1
5161,Lee,48.0,South,Other,60.0,19,105.64,2,0,1.0,760.58,0
4109,Phelps,70.0,North,Male,50.0,5,175.78,4,1,0.0,982.66,0
2625,Thompson,8.0,West,Male,25.0,8,50.55,4,0,1.0,393.73,0
5521,Collins,38.0,East,Other,41.0,4,53.07,2,0,1.0,146.8,0
1454,Roth,70.0,West,Female,44.0,16,124.04,4,0,0.0,602.03,0
3499,White,44.0,West,Other,67.0,15,153.21,1,0,,225.58,1
1268,Hall,35.0,South,Other,48.0,20,176.17,2,1,0.0,252.17,1
5159,Bates,5.0,North,Male,,18,199.92,3,0,1.0,266.4,0
5665,Burke,5.0,West,Female,41.0,20,124.5,2,0,0.0,,1
177,Gardner,50.0,North,Female,53.0,19,30.21,2,0,0.0,386.4,0
326,Peck,33.0,South,Male,48.0,17,115.4,3,0,1.0,106.28,0
2748,Cannon,80.0,South,Male,37.0,4,87.65,4,1,1.0,918.48,0
5941,Dodson,95.0,South,Female,48.0,4,64.59,4,0,0.0,,0
1817,Cruz,7.0,South,Male,70.0,12,120.82,1,0,0.0,557.86,1
5265,Adams,49.0,North,Female,69.0,4,177.4,2,0,0.0,672.22,1
5664,Crawford,86.0,West,Other,36.0,16,21.44,1,0,1.0,192.58,0
3964,Gonzalez,21.0,West,Female,60.0,7,22.58,2,1,1.0,979.0,0
3064,Case,54.0,East,Male,21.0,13,24.22,1,0,1.0,421.93,0
1798,Lewis,24.0,West,Male,54.0,0,83.85,4,1,1.0,745.83,0
4594,Levine,64.0,West,Female,58.0,5,72.96,2,0,0.0,781.68,0
536,Roberts,86.0,East,Other,42.0,0,103.66,3,1,1.0,619.79,0
5756,Conway,19.0,North,Male,62.0,16,50.55,1,1,0.0,,0
114,Sullivan,87.0,South,Female,27.0,18,170.3,2,1,,513.56,1
531,Cunningham,,North,Female,35.0,3,124.59,1,1,0.0,577.22,0
2040,Collins,37.0,West,Other,18.0,0,50.77,1,0,0.0,,0
3742,Higgins,50.0,West,Female,32.0,0,87.21,1,1,1.0,396.76,0
992,Newton,37.0,North,Male,28.0,4,143.99,2,0,1.0,826.23,1
2884,Nguyen,17.0,South,Other,34.0,0,73.24,4,0,1.0,225.29,0
3140,Hernandez,11.0,East,Other,40.0,3,44.68,4,1,1.0,162.67,0
996,Glover,53.0,East,Other,46.0,10,110.14,2,1,0.0,584.67,1
958,Cabrera,4.0,East,Other,22.0,19,61.87,3,0,0.0,540.48,0
1132,Tyler,,South,Female,25.0,18,62.77,4,1,1.0,483.05,1
5136,Pratt,46.0,West,Female,50.0,10,50.41,2,1,0.0,543.92,1
3683,Hall,37.0,West,Female,44.0,7,79.64,2,0,1.0,322.98,0
5113,Morris,47.0,North,Female,61.0,20,191.87,1,0,1.0,726.09,1
4148,Mcmillan,25.0,West,Male,63.0,12,101.36,4,0,1.0,361.04,0
4263,Garcia,56.0,East,Other,39.0,16,22.59,2,0,0.0,166.73,0
5930,Gilmore,4.0,West,Other,19.0,13,108.37,2,1,1.0,639.94,1
2972,Hall,90.0,South,Other,40.0,1,142.85,3,1,1.0,550.61,0
939,Berry,82.0,North,Other,23.0,16,134.03,1,1,0.0,992.02,1
1237,Barrett,14.0,East,Male,49.0,4,105.36,2,1,0.0,555.26,0
3816,Barnett,14.0,West,Female,70.0,18,107.79,2,1,1.0,811.78,1
2554,Wu,36.0,North,Other,57.0,10,104.13,4,0,,561.34,0
3611,Kelly,88.0,East,Female,24.0,15,144.89,3,0,0.0,337.01,1
2341,Hill,93.0,North,Other,32.0,4,81.33,2,1,0.0,917.63,0
1218,Johnson,,West,Other,46.0,5,162.53,4,1,0.0,723.52,1
5131,Hall,7.0,South,Female,64.0,14,191.22,4,0,1.0,296.7,0
2149,Glover,16.0,West,Female,66.0,4,114.86,3,0,0.0,212.58,0
4360,Vance,50.0,East,Female,,8,27.81,2,0,1.0,358.68,0
5675,Phelps,26.0,East,Female,33.0,8,72.18,3,0,0.0,463.48,1
700,Chapman,68.0,West,Male,65.0,17,86.13,3,0,0.0,246.45,0
1810,Mullins,69.0,East,Female,67.0,11,118.81,1,1,1.0,934.69,0
4543,Ramirez,97.0,North,Male,,11,173.44,3,1,0.0,901.99,0
1957,Hudson,44.0,North,Male,60.0,9,153.09,4,0,1.0,203.11,0
2690,Bailey,27.0,East,Male,42.0,17,145.8,2,1,1.0,996.67,0
2832,Moreno,49.0,East,Other,62.0,19,86.35,3,1,0.0,996.48,0
4480,Schneider,10.0,East,Male,46.0,12,182.7,3,0,0.0,256.61,0
3218,Davis,33.0,West,Other,18.0,0,81.16,4,0,1.0,677.44,1
1192,West,27.0,East,Male,33.0,7,106.14,4,1,1.0,325.7,1
2462,Clark,1.0,West,Male,37.0,20,188.81,1,0,1.0,918.03,0
4630,Phelps,61.0,North,Female,,12,28.44,1,0,1.0,808.92,1
4793,Rice,9.0,West,Other,67.0,10,173.08,3,1,0.0,179.27,0
1758,Miller,76.0,North,Other,65.0,6,101.07,3,1,0.0,699.08,1
2024,Patel,71.0,East,Male,59.0,7,97.19,2,1,1.0,473.84,0
199,Coleman,26.0,North,Male,50.0,3,176.95,2,0,0.0,,0
477,Clark,7.0,West,Other,57.0,0,28.7,3,0,1.0,477.11,0
4659,Brady,6.0,East,Other,32.0,15,119.71,2,1,0.0,457.12,1
243,Allen,78.0,East,Other,,7,152.69,4,1,0.0,512.58,0
512,Anderson,91.0,East,Other,67.0,6,62.68,3,1,0.0,367.49,0
2790,Johnson,65.0,West,Male,31.0,13,33.38,4,0,1.0,805.54,0
914,Barker,10.0,East,Male,25.0,1,151.65,3,0,1.0,314.29,0
1190,Stevenson,38.0,South,Female,40.0,16,71.39,1,0,1.0,687.41,0
1665,Terrell,45.0,West,Female,62.0,0,99.86,3,0,0.0,900.71,1
1534,Perez,59.0,West,Other,18.0,7,183.57,3,0,1.0,347.3,1
659,Schultz,9.0,South,Male,69.0,19,144.44,2,1,0.0,382.01,1
5528,Wallace,54.0,East,Other,48.0,13,98.97,4,0,0.0,921.92,0
1879,Johnson,62.0,East,Female,57.0,18,26.61,2,0,0.0,529.14,1
1811,Sherman,40.0,West,Male,,12,85.6,3,0,1.0,,0
5733,Wilson,19.0,North,Female,,3,178.93,1,0,0.0,563.98,1
4576,Carson,49.0,West,Female,29.0,19,22.78,4,0,1.0,824.39,0
5565,Sutton,82.0,West,Female,53.0,6,24.85,4,0,1.0,188.92,0
2715,Henry,19.0,North,Other,68.0,4,75.17,4,1,1.0,644.92,0
4082,Trujillo,17.0,West,Other,36.0,20,134.01,2,1,0.0,999.49,1
2635,Gutierrez,58.0,South,Male,62.0,4,43.55,1,0,0.0,133.64,0
472,Oconnor,73.0,West,Male,69.0,16,24.28,1,0,1.0,570.82,0
2919,Haynes,11.0,East,Female,30.0,6,104.15,3,1,0.0,696.77,1
3970,Brown,19.0,North,Female,25.0,6,193.52,4,0,0.0,998.25,1
518,Thomas,55.0,East,Male,63.0,5,159.01,1,1,1.0,390.28,0
3743,Mullen,69.0,East,Female,43.0,10,186.88,3,0,1.0,506.43,1
3984,Harris,77.0,West,Male,34.0,12,66.41,4,0,1.0,339.99,0
2809,Villarreal,29.0,South,Female,66.0,8,30.0,1,1,0.0,974.35,1
3700,Cross,64.0,North,Male,24.0,20,122.57,4,1,0.0,400.23,1
1029,Morgan,84.0,West,Other,23.0,17,40.25,4,1,0.0,628.59,1
1502,Wolfe,45.0,West,Male,51.0,7,35.86,3,0,1.0,690.45,0
3931,Smith,42.0,East,Other,48.0,16,138.74,2,0,0.0,412.54,0
2112,Rogers,6.0,East,Female,27.0,10,78.03,2,0,1.0,379.0,1
1917,Thompson,86.0,North,Female,43.0,12,33.61,1,1,0.0,638.84,0
3918,Herman,37.0,East,Male,24.0,11,182.94,1,1,1.0,773.31,1
3601,Barton,1.0,West,Female,41.0,8,101.48,3,1,0.0,281.86,1
5890,Santiago,31.0,East,Male,21.0,15,142.03,1,1,1.0,210.78,0
1181,Brennan,72.0,North,Male,63.0,13,28.21,1,0,1.0,813.94,0
2132,Dunn,85.0,West,Other,21.0,0,65.39,1,1,1.0,218.26,1
4949,Mcgee,34.0,East,Female,64.0,13,103.7,1,0,0.0,456.58,1
668,Gomez,8.0,West,Other,69.0,8,70.2,1,1,1.0,193.95,0
495,Hansen,88.0,North,Male,29.0,1,185.13,2,1,1.0,418.48,0
4901,Stone,37.0,South,Female,62.0,2,46.08,4,1,1.0,929.41,0
4185,Hamilton,30.0,West,Male,55.0,2,30.66,3,0,1.0,554.5,0
5894,Mckenzie,37.0,South,Female,62.0,20,102.18,2,1,0.0,492.49,1
4600,Barnes,20.0,South,Female,28.0,18,34.71,2,0,,472.44,1
297,Johnson,38.0,West,Other,59.0,0,170.69,4,1,0.0,234.14,0
351,Mitchell,30.0,West,Female,40.0,18,189.05,2,0,0.0,957.55,1
5142,Cruz,85.0,West,Female,,17,117.1,3,1,1.0,585.68,1
2085,Wilkinson,21.0,West,Other,45.0,5,133.09,2,0,0.0,436.02,1
3810,Sullivan,56.0,South,Female,21.0,9,78.97,4,0,0.0,654.29,0
5749,Grant,4.0,South,Male,60.0,6,114.02,3,0,1.0,790.67,0
1647,Davenport,1.0,West,Female,70.0,3,83.94,2,1,1.0,380.88,0
2309,Jackson,3.0,West,Male,53.0,17,147.63,3,0,0.0,672.48,0
1347,Hunt,82.0,North,Female,42.0,7,132.55,4,0,1.0,717.25,0
4000,Short,92.0,South,Other,34.0,18,81.85,3,1,0.0,438.74,1
2575,Harrell,21.0,East,Male,45.0,0,179.02,3,1,0.0,122.64,0
1201,Bartlett,79.0,West,Male,22.0,2,55.86,3,1,0.0,715.37,1
2031,Bryant,42.0,North,Male,62.0,5,194.1,2,1,0.0,289.17,1
4988,Lewis,41.0,North,Female,55.0,16,50.23,4,0,1.0,169.0,1
4340,Moore,4.0,East,Other,68.0,2,143.56,2,0,1.0,494.46,0
1963,Lewis,62.0,West,Female,32.0,13,188.73,3,1,0.0,847.6,1
497,Hunter,12.0,South,Female,66.0,17,49.8,3,1,0.0,734.9,1
1364,Obrien,68.0,North,Female,54.0,8,173.31,3,0,0.0,175.64,1
3307,Hartman,70.0,East,Other,44.0,0,83.48,3,0,0.0,230.88,0
1769,Monroe,28.0,East,Other,18.0,6,156.45,4,1,0.0,209.47,0
5943,Frank,56.0,East,Female,66.0,2,138.96,3,0,1.0,310.95,0
2828,Brown,34.0,West,Other,45.0,2,46.18,1,0,1.0,185.8,0
5622,Gibbs,89.0,South,Female,23.0,18,157.69,3,1,0.0,229.11,1
3286,Gutierrez,61.0,South,Other,47.0,19,114.14,3,1,0.0,407.69,1
5900,Miller,68.0,North,Male,30.0,13,168.41,3,1,1.0,141.06,1
4442,Ramos,45.0,East,Male,41.0,16,162.12,4,1,1.0,208.47,0
4873,Marsh,34.0,East,Other,25.0,0,147.97,3,1,0.0,261.9,1
222,Cole,98.0,North,Male,19.0,1,174.18,1,0,,341.25,0
5232,Potter,86.0,North,Female,37.0,1,28.01,4,0,0.0,,1
5696,Cook,,West,Other,64.0,17,177.88,1,1,0.0,555.91,0
951,Malone,64.0,North,Male,61.0,11,92.48,3,0,1.0,253.48,0
336,Howard,56.0,West,Other,60.0,14,89.16,1,1,1.0,545.47,0
1105,Swanson,,North,Male,63.0,15,187.22,3,1,0.0,204.93,1
5782,Barnes,95.0,North,Female,50.0,19,179.91,1,1,1.0,143.25,0
5193,Anderson,33.0,West,Female,67.0,16,66.46,4,1,0.0,525.16,1
4170,Vargas,6.0,West,Female,55.0,16,114.02,2,1,0.0,783.22,1
3721,Johnson,65.0,South,Female,45.0,10,64.99,3,0,1.0,481.01,0
253,Hobbs,76.0,North,Female,53.0,7,36.22,2,1,0.0,412.39,1
2938,Jones,44.0,South,Male,32.0,2,30.19,4,0,1.0,850.26,1
1711,Elliott,46.0,North,Male,55.0,19,36.95,1,0,,430.78,0
5123,Guzman,60.0,West,Other,31.0,13,166.47,4,1,0.0,399.45,0
5115,Haynes,100.0,East,Female,55.0,7,171.67,1,1,0.0,,1
2728,Hall,83.0,North,Female,59.0,14,87.41,1,1,0.0,161.16,1
5483,Mitchell,74.0,East,Female,70.0,16,45.79,4,0,1.0,828.2,1
5053,Brown,20.0,North,Other,68.0,2,73.97,1,1,0.0,471.41,1
2521,Martinez,56.0,South,Other,43.0,0,78.3,4,0,0.0,278.86,0
1632,Klein,22.0,East,Female,44.0,1,43.23,4,0,1.0,261.09,1
4928,Adkins,26.0,South,Male,62.0,4,145.26,3,0,1.0,189.03,0
4749,Vasquez,53.0,West,Male,21.0,2,22.6,1,0,0.0,876.49,1
2488,Moore,97.0,North,Male,60.0,11,160.63,2,1,1.0,375.27,0
2970,Barrett,57.0,South,Other,70.0,17,89.55,4,1,0.0,968.41,0
4840,Taylor,90.0,West,Other,39.0,16,25.29,4,1,0.0,354.19,0
5500,Rivera,36.0,South,Female,69.0,11,83.64,1,1,0.0,334.62,1
1365,Rose,25.0,North,Male,41.0,8,181.01,4,1,0.0,918.09,0
195,Carter,39.0,West,Male,36.0,16,181.84,4,1,,771.81,1
280,Robbins,64.0,North,Other,49.0,6,107.67,1,1,1.0,653.91,0
1748,Morgan,61.0,East,Other,30.0,7,106.87,1,0,0.0,358.59,1
1276,Long,94.0,North,Other,45.0,8,103.72,4,0,0.0,414.72,0
87,Strickland,88.0,East,Other,49.0,11,95.81,3,1,1.0,679.56,0
1096,Macias,18.0,South,Other,51.0,0,139.82,3,1,1.0,453.21,0
5278,Bullock,67.0,North,Other,,8,91.73,3,1,1.0,361.2,0
5637,Hogan,27.0,South,Male,37.0,1,93.75,1,1,1.0,590.19,1
2058,Jenkins,43.0,West,Male,60.0,19,53.49,3,1,1.0,619.81,0
22,Booker,40.0,South,Male,20.0,19,25.96,3,0,0.0,715.33,0
4551,Johnston,33.0,North,Other,51.0,3,196.98,2,1,0.0,669.3,0
5211,Jones,20.0,West,Other,53.0,15,51.42,4,1,1.0,458.21,1
4100,Hill,29.0,North,Other,41.0,3,98.46,4,0,1.0,365.2,0
5884,Obrien,84.0,West,Other,41.0,17,190.85,4,1,1.0,555.98,0
5408,Allen,60.0,West,Other,,12,71.24,3,0,,910.86,0
4476,Cole,71.0,East,Female,43.0,5,146.95,1,0,0.0,986.82,1
712,King,63.0,West,Female,50.0,15,52.25,2,1,1.0,785.32,1
1242,Edwards,,South,Male,41.0,7,22.19,1,0,0.0,790.54,0
1123,Williams,86.0,North,Male,67.0,2,94.79,4,1,0.0,811.23,0
3221,Johnson,41.0,West,Other,60.0,20,153.56,2,0,,265.88,0
1955,White,96.0,South,Female,61.0,13,99.87,3,1,0.0,936.13,1
4253,Dean,59.0,North,Other,32.0,11,21.36,1,0,0.0,290.77,0
2391,Lewis,83.0,South,Other,54.0,11,79.58,2,0,0.0,951.43,0
1380,Davidson,28.0,North,Female,32.0,14,45.59,3,1,1.0,657.67,1
5792,Luna,91.0,West,Other,29.0,9,119.08,2,0,0.0,777.79,1
4051,Campbell,54.0,North,Female,65.0,18,67.24,2,1,0.0,970.08,0
2917,Ortiz,56.0,South,Other,49.0,13,191.96,3,1,1.0,150.93,0
3667,Wilkins,14.0,West,Female,61.0,9,130.17,2,0,1.0,568.86,1
2824,Spencer,77.0,North,Male,20.0,1,198.16,2,0,1.0,390.25,1
1710,Smith,23.0,West,Male,20.0,4,173.94,3,1,0.0,926.7,1
2109,Doyle,8.0,West,Female,57.0,17,93.73,2,1,1.0,833.86,1
242,Bright,17.0,East,Male,21.0,9,103.9,4,1,1.0,491.45,1
158,Lucas,53.0,East,Female,46.0,6,126.62,3,0,1.0,551.95,1
3962,Anderson,13.0,East,Other,21.0,2,188.1,4,1,1.0,,0
1827,Vazquez,88.0,South,Other,29.0,18,50.52,3,1,1.0,114.58,1
1875,Yoder,31.0,South,Male,70.0,14,74.05,2,0,1.0,326.03,0
1803,Mayer,90.0,South,Other,63.0,2,190.24,1,0,1.0,710.81,0
568,Garcia,52.0,North,Other,58.0,15,128.34,1,0,1.0,334.32,0
5023,Hernandez,89.0,East,Female,27.0,14,136.52,1,1,1.0,261.31,1
5209,Atkinson,15.0,East,Other,60.0,13,27.77,2,1,0.0,640.9,0
3059,Mckinney,49.0,West,Female,33.0,2,35.17,3,0,1.0,634.12,1
3967,Klein,60.0,South,Male,62.0,14,82.02,3,1,0.0,297.05,0
5598,Reese,25.0,East,Other,66.0,8,102.26,3,0,0.0,643.01,0
3748,George,60.0,East,Female,27.0,10,195.93,1,0,0.0,182.33,1
440,Garrison,85.0,South,Other,50.0,15,67.28,2,0,0.0,488.16,0
845,Martinez,98.0,North,Male,24.0,16,160.05,2,0,1.0,777.9,0
1050,Martinez,49.0,West,Female,37.0,3,27.02,1,0,1.0,238.84,1
3845,Lee,51.0,East,Other,56.0,9,170.89,1,1,1.0,,0
4584,Benton,26.0,South,Other,42.0,13,174.02,1,1,1.0,565.81,1
628,Mora,95.0,North,Female,35.0,10,151.41,3,1,0.0,504.52,1
3456,Lewis,18.0,South,Male,70.0,9,168.15,1,0,1.0,566.65,0
1883,Christensen,90.0,North,Other,34.0,16,25.16,4,0,0.0,377.96,1
785,Lane,80.0,North,Female,41.0,12,85.38,1,1,1.0,804.91,1
1704,Burke,83.0,East,Male,70.0,7,175.91,3,1,0.0,670.88,0
